State,County,Collection Date,Date Detected,HPAI Strain,Bird Species,WOAH Classification,Sampling Method,Submitting Agency
Maine,Kennebec,2/6/2025,2/24/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Belknap,2/11/2025,2/24/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Belknap,2/11/2025,2/24/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Belknap,2/11/2025,2/24/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Belknap,2/11/2025,2/24/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Belknap,2/11/2025,2/24/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Belknap,2/11/2025,2/24/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Belknap,2/11/2025,2/24/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
Maryland,Somerset,1/27/2025,2/21/2025,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Maryland,Somerset,1/27/2025,2/21/2025,EA/AM H5N1,Duck,Wild bird,Hunter harvest,NWDP
Maryland,Dorchester,1/30/2025,2/21/2025,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Maryland,Dorchester,1/30/2025,2/21/2025,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Maryland,Dorchester,1/30/2025,2/21/2025,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Maryland,Dorchester,1/30/2025,2/21/2025,EA/AM H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
Maryland,Dorchester,1/30/2025,2/21/2025,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Maryland,Dorchester,1/30/2025,2/21/2025,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Maryland,Dorchester,1/30/2025,2/21/2025,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Maryland,Dorchester,1/30/2025,2/21/2025,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Maryland,Dorchester,1/30/2025,2/21/2025,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Rhode Island,Providence,1/30/2025,2/21/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
Rhode Island,Providence,1/30/2025,2/21/2025,EA H5,Duck,Wild bird,Live bird,NWDP
Massachusetts,Worcester,1/30/2025,2/21/2025,EA H5,Merganser,Wild bird,Morbidity/Mortality,NWDP
Massachusetts,Middlesex,1/30/2025,2/21/2025,EA H5,Goose,Wild bird,Morbidity/Mortality,NWDP
Illinois,Cook,2/6/2025,2/18/2025,EA/AM H5N1,Other,Wild bird,Morbidity/Mortality,NWDP
Illinois,Cook,2/6/2025,2/18/2025,EA/AM H5N1,Merganser,Wild bird,Morbidity/Mortality,NWDP
Illinois,Cook,2/6/2025,2/18/2025,EA/AM H5N1,Merganser,Wild bird,Morbidity/Mortality,NWDP
Illinois,Cook,2/6/2025,2/18/2025,EA H5,Merganser,Wild bird,Morbidity/Mortality,NWDP
New Hampshire,Rockingham,2/7/2025,2/18/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Rockingham,2/7/2025,2/18/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Rockingham,2/7/2025,2/18/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Rockingham,2/7/2025,2/18/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Rockingham,2/7/2025,2/18/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Rockingham,2/7/2025,2/18/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Rockingham,2/7/2025,2/18/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Rockingham,2/7/2025,2/18/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Rockingham,2/7/2025,2/18/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Rockingham,2/7/2025,2/18/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Rockingham,2/7/2025,2/18/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Rockingham,2/7/2025,2/18/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Rockingham,2/7/2025,2/18/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Rockingham,2/7/2025,2/18/2025,EA/AM H5N1,Other,Wild bird,Live bird,NWDP
New Hampshire,Rockingham,2/7/2025,2/18/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Rockingham,2/7/2025,2/18/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Rockingham,2/7/2025,2/18/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Rockingham,2/7/2025,2/18/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Rockingham,2/7/2025,2/18/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Rockingham,2/7/2025,2/18/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Rockingham,2/7/2025,2/18/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Rockingham,2/7/2025,2/18/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Rockingham,2/7/2025,2/18/2025,EA/AM H5N1,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Belknap,2/6/2025,2/18/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Belknap,2/6/2025,2/18/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Belknap,2/6/2025,2/18/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Belknap,2/6/2025,2/18/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Belknap,2/6/2025,2/18/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Belknap,2/6/2025,2/18/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Belknap,2/6/2025,2/18/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Belknap,2/6/2025,2/18/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Belknap,2/6/2025,2/18/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Belknap,2/6/2025,2/18/2025,EA/AM H5N1,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Belknap,2/6/2025,2/18/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Belknap,2/6/2025,2/18/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Belknap,2/6/2025,2/18/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Belknap,2/6/2025,2/18/2025,EA/AM H5N1,Duck,Wild bird,Live bird,NWDP
New Hampshire,Belknap,2/6/2025,2/18/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Belknap,2/6/2025,2/18/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Belknap,2/6/2025,2/18/2025,EA H5,Duck,Wild bird,Live bird,NWDP
New Hampshire,Belknap,2/6/2025,2/18/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Belknap,2/6/2025,2/18/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Belknap,2/6/2025,2/18/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Belknap,2/6/2025,2/18/2025,EA/AM H5N1,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Belknap,2/6/2025,2/18/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Belknap,2/6/2025,2/18/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Belknap,2/6/2025,2/18/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Belknap,2/6/2025,2/18/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Belknap,2/6/2025,2/18/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Belknap,2/6/2025,2/18/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
Pennsylvania,Mercer,1/28/2025,2/18/2025,EA H5,Goose,Wild bird,Morbidity/Mortality,PA Game Commission
West Virginia,Lewis,1/28/2025,2/14/2025,EA H5,Goose,Wild bird,Morbidity/Mortality,NWDP
Nebraska,Buffalo,11/24/2024,2/13/2025,EA/AM H5N1,Mallard,Wild bird,Live bird,NWDP
Nebraska,Buffalo,11/24/2024,2/13/2025,EA H5N1,Mallard,Wild bird,Live bird,NWDP
Nebraska,Buffalo,11/24/2024,2/13/2025,EA H5N1,Mallard,Wild bird,Live bird,NWDP
Nebraska,Buffalo,11/24/2024,2/13/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New York,Cayuga,1/30/2025,2/13/2025,EA H5,Duck,Wild bird,Live bird,NWDP
Utah,Davis,1/31/2025,2/13/2025,EA H5 mixed,Mallard,Wild bird,Live bird,NWDP
Utah,Davis,1/31/2025,2/13/2025,EA/AM H5N1,Mallard,Wild bird,Live bird,NWDP
Utah,Davis,1/31/2025,2/13/2025,EA/AM H5N1 mixed,Mallard,Wild bird,Live bird,NWDP
Alabama,Jackson,1/24/2025,2/13/2025,EA H5,Other,Wild bird,Hunter harvest,NWDP
Alabama,Marshall,1/25/2025,2/12/2025,EA H5,Duck,Wild bird,Hunter harvest,NWDP
New Mexico,Socorro,1/27/2025,2/12/2025,EA H5N1,Pintail,Wild bird,Agency harvest,NWDP
New York,Essex,1/30/2025,2/10/2025,EA/AM H5N1,Other,Wild bird,Live bird,NWDP
New York,Essex,1/30/2025,2/10/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New York,Essex,1/30/2025,2/10/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New York,Essex,1/30/2025,2/10/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New York,Essex,1/30/2025,2/10/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New York,Essex,1/30/2025,2/10/2025,EA/AM H5,Mallard,Wild bird,Live bird,NWDP
Pennsylvania,Cumberland,1/30/2025,2/10/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
Pennsylvania,Cumberland,1/30/2025,2/10/2025,EA H5N1,Mallard,Wild bird,Live bird,NWDP
Pennsylvania,Cumberland,1/30/2025,2/10/2025,EA H5N1,Mallard,Wild bird,Live bird,NWDP
Rhode Island,Providence,1/28/2025,2/10/2025,EA/AM H5N1,Mallard,Wild bird,Live bird,NWDP
Rhode Island,Providence,1/28/2025,2/10/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
Pennsylvania,Union,1/29/2025,2/10/2025,EA/AM H5N1,Mallard,Wild bird,Live bird,NWDP
Pennsylvania,Union,1/29/2025,2/10/2025,EA H5N1 mixed,Mallard,Wild bird,Live bird,NWDP
Pennsylvania,Union,1/29/2025,2/10/2025,EA H5N1,Mallard,Wild bird,Live bird,NWDP
Pennsylvania,Union,1/29/2025,2/10/2025,EA H5N1,Mallard,Wild bird,Live bird,NWDP
Pennsylvania,Union,1/29/2025,2/10/2025,EA H5N1,Mallard,Wild bird,Live bird,NWDP
Pennsylvania,Union,1/29/2025,2/10/2025,EA H5N1,Mallard,Wild bird,Live bird,NWDP
Pennsylvania,Union,1/29/2025,2/10/2025,EA/AM H5N1,Mallard,Wild bird,Live bird,NWDP
Pennsylvania,Union,1/29/2025,2/10/2025,EA H5N1,Mallard,Wild bird,Live bird,NWDP
Pennsylvania,Union,1/29/2025,2/10/2025,EA/AM H5N1,Mallard,Wild bird,Live bird,NWDP
Pennsylvania,Union,1/29/2025,2/10/2025,EA H5N1 mixed,Mallard,Wild bird,Live bird,NWDP
Pennsylvania,Union,1/29/2025,2/10/2025,EA/AM H5N1,Mallard,Wild bird,Live bird,NWDP
Pennsylvania,Union,1/29/2025,2/10/2025,EA H5N1,Mallard,Wild bird,Live bird,NWDP
Pennsylvania,Union,1/29/2025,2/10/2025,EA H5N1 mixed,Mallard,Wild bird,Live bird,NWDP
Pennsylvania,Union,1/29/2025,2/10/2025,EA H5N1,Mallard,Wild bird,Live bird,NWDP
California,Fresno,1/22/2025,2/10/2025,EA H5,Teal,Wild bird,Hunter harvest,NWDP
California,Fresno,1/22/2025,2/10/2025,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Alabama,Jackson,1/25/2025,2/10/2025,EA H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
Alabama,Jackson,1/24/2025,2/10/2025,EA H5,Duck,Wild bird,Hunter harvest,NWDP
Louisiana,Vermilion,1/30/2025,2/10/2025,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Louisiana,Vermilion,1/30/2025,2/10/2025,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
Louisiana,Vermilion,1/30/2025,2/10/2025,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Louisiana,Vermilion,1/28/2025,2/10/2025,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Louisiana,Vermilion,1/28/2025,2/10/2025,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Louisiana,Cameron,1/25/2025,2/10/2025,EA H5,Wigeon,Wild bird,Hunter harvest,NWDP
Alabama,Jackson,1/25/2025,2/10/2025,EA H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
Alabama,Jackson,1/25/2025,2/10/2025,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Alabama,Jackson,1/25/2025,2/10/2025,EA/AM H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
Alabama,Jackson,1/25/2025,2/10/2025,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Alabama,Jackson,1/25/2025,2/10/2025,EA H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
Alabama,Jackson,1/25/2025,2/10/2025,EA/AM H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
Connecticut,New Haven,1/29/2025,2/10/2025,EA/AM H5N1,Duck,Wild bird,Live bird,NWDP
North Carolina,Buncombe,1/23/2025,2/10/2025,EA H5,Goose,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Louisiana,Cameron,11/25/2024,2/10/2025,EA/AM H5N1,Teal,Wild bird,Live bird,SCWDS
Louisiana,Cameron,11/25/2024,2/10/2025,EA/AM H5N1,Teal,Wild bird,Live bird,SCWDS
Louisiana,Cameron,11/25/2024,2/10/2025,EA/AM H5N1,Teal,Wild bird,Live bird,SCWDS
Louisiana,Cameron,11/25/2024,2/10/2025,EA/AM H5N1,Teal,Wild bird,Live bird,SCWDS
Louisiana,Cameron,11/25/2024,2/10/2025,EA/AM H5N1,Teal,Wild bird,Live bird,SCWDS
Louisiana,Cameron,11/25/2024,2/10/2025,EA H5,Teal,Wild bird,Live bird,SCWDS
Louisiana,Cameron,11/25/2024,2/10/2025,EA H5,Teal,Wild bird,Live bird,SCWDS
Louisiana,Cameron,11/25/2024,2/10/2025,EA H5,Teal,Wild bird,Live bird,SCWDS
Louisiana,Cameron,11/25/2024,2/10/2025,EA H5,Teal,Wild bird,Live bird,SCWDS
Louisiana,Cameron,11/25/2024,2/10/2025,EA/AM H5N1,Teal,Wild bird,Live bird,SCWDS
Louisiana,Cameron,11/25/2024,2/10/2025,EA/AM H5N1,Teal,Wild bird,Live bird,SCWDS
Indiana,Starke,1/4/2025,2/6/2025,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Indiana,Starke,1/4/2025,2/6/2025,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Indiana,Starke,1/4/2025,2/6/2025,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Indiana,Starke,1/3/2025,2/6/2025,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Indiana,Starke,1/3/2025,2/6/2025,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Indiana,Starke,1/3/2025,2/6/2025,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Indiana,Starke,1/3/2025,2/6/2025,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Indiana,Starke,1/3/2025,2/6/2025,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Indiana,Starke,1/3/2025,2/6/2025,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Indiana,Starke,1/3/2025,2/6/2025,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Arizona,Mohave,1/8/2025,2/6/2025,EA H5,Wigeon,Wild bird,Hunter harvest,NWDP
Arizona,Mohave,1/8/2025,2/6/2025,EA H5,Wigeon,Wild bird,Hunter harvest,NWDP
Arizona,Mohave,1/8/2025,2/6/2025,EA H5,Wigeon,Wild bird,Hunter harvest,NWDP
Arizona,Mohave,1/8/2025,2/6/2025,EA H5,Wigeon,Wild bird,Hunter harvest,NWDP
Arizona,Mohave,1/8/2025,2/6/2025,EA H5,Wigeon,Wild bird,Hunter harvest,NWDP
Arizona,Mohave,1/8/2025,2/6/2025,EA H5,Wigeon,Wild bird,Hunter harvest,NWDP
Florida,Brevard,12/12/2024,2/5/2025,EA H5,Other,Wild bird,Morbidity/Mortality,NWDP
Florida,Brevard,12/12/2024,2/5/2025,EA/AM H5N1,Duck,Wild bird,Morbidity/Mortality,NWDP
Florida,Brevard,12/12/2024,2/5/2025,EA H5,Other,Wild bird,Morbidity/Mortality,NWDP
Florida,Brevard,12/12/2024,2/5/2025,EA/AM H5N1,Duck,Wild bird,Morbidity/Mortality,NWDP
Florida,Brevard,12/12/2024,2/5/2025,EA/AM H5N1,Duck,Wild bird,Morbidity/Mortality,NWDP
Florida,Brevard,12/12/2024,2/5/2025,EA/AM H5N1,Duck,Wild bird,Morbidity/Mortality,NWDP
Florida,Brevard,12/12/2024,2/5/2025,EA/AM H5N1,Duck,Wild bird,Morbidity/Mortality,NWDP
Florida,Brevard,12/12/2024,2/5/2025,EA/AM H5N1,Duck,Wild bird,Morbidity/Mortality,NWDP
Florida,Brevard,12/12/2024,2/5/2025,EA/AM H5N1,Duck,Wild bird,Morbidity/Mortality,NWDP
North Carolina,Hyde,1/18/2025,2/5/2025,EA H5,Pintail,Wild bird,Hunter harvest,NWDP
North Carolina,Hyde,1/18/2025,2/5/2025,EA/AM H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
North Carolina,Currituck,1/18/2025,2/5/2025,EA H5,Teal,Wild bird,Hunter harvest,NWDP
North Carolina,Currituck,1/18/2025,2/5/2025,EA H5,Other,Wild bird,Hunter harvest,NWDP
North Carolina,Currituck,1/18/2025,2/5/2025,EA H5,Other,Wild bird,Hunter harvest,NWDP
North Carolina,Hyde,1/18/2025,2/5/2025,EA H5,Wigeon,Wild bird,Hunter harvest,NWDP
New Jersey,Burlington,1/23/2025,2/5/2025,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
New Jersey,Burlington,1/23/2025,2/5/2025,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
New Jersey,Burlington,1/23/2025,2/5/2025,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
North Carolina,Tyrrell,1/25/2025,2/5/2025,EA H5,Teal,Wild bird,Hunter harvest,NWDP
North Carolina,Tyrrell,1/25/2025,2/5/2025,EA H5,Teal,Wild bird,Hunter harvest,NWDP
North Carolina,Tyrrell,1/25/2025,2/5/2025,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
North Carolina,Tyrrell,1/25/2025,2/5/2025,EA H5,Teal,Wild bird,Hunter harvest,NWDP
North Carolina,Tyrrell,1/25/2025,2/5/2025,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
North Carolina,Tyrrell,1/25/2025,2/5/2025,EA/AM H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
North Carolina,Tyrrell,1/25/2025,2/5/2025,EA/AM H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
North Carolina,Tyrrell,1/25/2025,2/5/2025,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
North Carolina,Tyrrell,1/25/2025,2/5/2025,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
North Carolina,Tyrrell,1/25/2025,2/5/2025,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
North Carolina,Tyrrell,1/25/2025,2/5/2025,EA/AM H5N1,Duck,Wild bird,Hunter harvest,NWDP
North Carolina,Tyrrell,1/25/2025,2/5/2025,EA H5,Teal,Wild bird,Hunter harvest,NWDP
North Carolina,Tyrrell,1/25/2025,2/5/2025,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
North Carolina,Hyde,1/25/2025,2/5/2025,EA H5,Teal,Wild bird,Hunter harvest,NWDP
North Carolina,Hyde,1/25/2025,2/5/2025,EA H5,Teal,Wild bird,Hunter harvest,NWDP
North Carolina,Hyde,1/25/2025,2/5/2025,EA H5,Teal,Wild bird,Hunter harvest,NWDP
North Carolina,Hyde,1/25/2025,2/5/2025,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
North Carolina,Hyde,1/25/2025,2/5/2025,EA H5,Other,Wild bird,Hunter harvest,NWDP
North Carolina,Hyde,1/25/2025,2/5/2025,EA H5,Other,Wild bird,Hunter harvest,NWDP
North Carolina,Hyde,1/25/2025,2/5/2025,EA/AM H5N1,Other,Wild bird,Hunter harvest,NWDP
North Carolina,Hyde,1/25/2025,2/5/2025,EA H5,Teal,Wild bird,Hunter harvest,NWDP
North Carolina,Hyde,1/25/2025,2/5/2025,EA/AM H5N1,Duck,Wild bird,Hunter harvest,NWDP
Nebraska,Buffalo,11/25/2024,2/4/2025,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Nebraska,Buffalo,11/25/2024,2/4/2025,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Nebraska,Buffalo,11/25/2024,2/4/2025,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Nebraska,Buffalo,11/25/2024,2/4/2025,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Nebraska,Buffalo,11/25/2024,2/4/2025,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Oregon,Columbia,1/19/2025,2/4/2025,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Oregon,Columbia,1/19/2025,2/4/2025,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Oregon,Columbia,1/17/2025,2/4/2025,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Michigan,Eaton,1/24/2025,2/4/2025,EA H5N1,Mallard,Wild bird,Live bird,NWDP
Michigan,Eaton,1/24/2025,2/4/2025,EA H5N1,Mallard,Wild bird,Live bird,NWDP
Michigan,Eaton,1/24/2025,2/4/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
Massachusetts,Middlesex,1/27/2025,2/4/2025,EA H5,Goose,Wild bird,Morbidity/Mortality,NWDP
Massachusetts,Middlesex,1/27/2025,2/4/2025,EA H5,Mallard,Wild bird,Morbidity/Mortality,NWDP
Massachusetts,Middlesex,1/27/2025,2/4/2025,EA H5,Merganser,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Oliver,1/27/2025,2/4/2025,EA H5,Goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Oliver,1/27/2025,2/4/2025,EA H5,Goose,Wild bird,Morbidity/Mortality,NWDP
Connecticut,Middlesex,1/27/2025,2/4/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
Florida,Leon,11/20/2024,2/4/2025,EA H5N1,Duck,Wild bird,Morbidity/Mortality,SCWDS
Florida,Leon,11/20/2024,2/4/2025,EA H5N1,Duck,Wild bird,Morbidity/Mortality,SCWDS
Florida,Leon,11/20/2024,2/4/2025,EA H5N1,Teal,Wild bird,Morbidity/Mortality,SCWDS
Idaho,Gooding,1/21/2025,2/3/2025,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Michigan,Eaton,1/24/2025,2/3/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
Michigan,Eaton,1/24/2025,2/3/2025,EA H5N1,Mallard,Wild bird,Live bird,NWDP
Michigan,Eaton,1/24/2025,2/3/2025,EA H5N1,Mallard,Wild bird,Live bird,NWDP
Michigan,Eaton,1/24/2025,2/3/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
Indiana,Starke,1/2/2025,2/3/2025,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Oliver,1/27/2025,2/3/2025,EA H5,Goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Oliver,1/27/2025,2/3/2025,EA H5,Goose,Wild bird,Morbidity/Mortality,NWDP
New Mexico,Socorro,12/13/2023,2/3/2025,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Mississippi,Leflore,1/21/2025,2/3/2025,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Louisiana,Cameron,1/18/2025,1/31/2025,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Connecticut,Fairfield,1/23/2025,1/31/2025,EA H5,Duck,Wild bird,Hunter harvest,NWDP
New Hampshire,Merrimack,1/17/2025,1/31/2025,EA/AM H5N1,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Merrimack,1/17/2025,1/31/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Merrimack,1/17/2025,1/31/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Merrimack,1/17/2025,1/31/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Merrimack,1/17/2025,1/31/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
Virginia,Virginia Beach,1/18/2025,1/31/2025,EA H5,Duck,Wild bird,Hunter harvest,NWDP
New Hampshire,Merrimack,1/17/2025,1/30/2025,EA/AM H5N1,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Merrimack,1/17/2025,1/30/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Merrimack,1/17/2025,1/30/2025,EA/AM H5N1,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Merrimack,1/17/2025,1/30/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Merrimack,1/17/2025,1/30/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
Connecticut,New Haven,1/23/2025,1/30/2025,EA/AM H5N1,Duck,Wild bird,Hunter harvest,NWDP
Connecticut,New Haven,1/23/2025,1/30/2025,EA H5,Duck,Wild bird,Hunter harvest,NWDP
South Carolina,Colleton,1/11/2025,1/30/2025,EA H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
Delaware,Kent,1/15/2025,1/30/2025,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
South Carolina,Charleston,1/2/2025,1/30/2025,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
South Carolina,Charleston,1/2/2025,1/30/2025,EA H5,Wigeon,Wild bird,Hunter harvest,NWDP
South Carolina,Charleston,1/2/2025,1/30/2025,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
New Hampshire,Merrimack,1/17/2025,1/30/2025,EA/AM H5N1,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Merrimack,1/17/2025,1/30/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Merrimack,1/17/2025,1/30/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Merrimack,1/17/2025,1/30/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Merrimack,1/17/2025,1/30/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Merrimack,1/17/2025,1/30/2025,EA H5,Mallard,Wild bird,Live bird,NWDP
